Giocatore;Ruolo;Squadra_giocatore;Cartellini Gialli_per90;Cartellini Rossi_per90;Falli_per90;Fallo Subito_per90;Intercettazioni_per90;Tackle Vinti_per90;Recupero Palla_per90;Aerei Vinti_per90;Aerei Persi_per90;Minuti Giocati
Filip Stankovic;Por;Venezia;0.06578947368421052;0.0;0.0;0.06578947368421052;0.0;0.0;0.986842105263158;0.32894736842105265;0.0;15.2
Filippo Melegoni;Cen.Att;Genoa;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0
Filippo Terracciano;Dif.Cen;Milan;0.3389830508474576;0.0;1.3559322033898304;1.5254237288135593;1.0169491525423728;0.847457627118644;3.559322033898305;1.694915254237288;0.847457627118644;5.9
Fisayo Dele-Bashiru;Cen.Att;Lazio;0.0;0.0;0.8641975308641976;0.3703703703703704;0.4938271604938272;0.617283950617284;5.3086419753086425;0.2469135802469136;1.234567901234568;8.1
Flavius Daniliuc;Dif;Hellas Verona;0.0;0.0;1.1;0.2;0.7;1.8;3.8;1.7;1.5;10.0
Florian Thauvin;Att.Cen;Udinese;0.0;0.0;0.4608294930875576;1.2442396313364055;0.3225806451612903;0.6451612903225806;3.133640552995392;0.2304147465437788;0.4608294930875576;21.7
Florinel Coman;Att.Cen;Cagliari;0.6666666666666666;0.0;3.3333333333333335;3.3333333333333335;0.6666666666666666;2.0;6.0;1.3333333333333333;1.3333333333333333;1.5
Francesco Acerbi;Dif;Inter;0.0;0.0;0.6944444444444444;1.0416666666666667;1.597222222222222;0.9722222222222222;2.7777777777777777;3.125;1.4583333333333333;14.4
Francesco Camarda;Att.Cen;Milan;0.0;0.0;3.333333333333333;0.5555555555555556;0.0;1.1111111111111112;2.2222222222222223;2.7777777777777777;3.333333333333333;1.8
Francesco Caputo;Att;Empoli;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.1
Francesco Zampano;Dif;Venezia;0.28089887640449435;0.0;1.2921348314606742;1.0674157303370786;0.33707865168539325;1.1235955056179774;4.213483146067415;0.5056179775280899;1.0112359550561798;17.8
Francisco Conceição;Att.Cen;Juventus;0.4273504273504274;0.08547008547008547;1.623931623931624;2.1367521367521367;0.3418803418803419;0.6837606837606838;3.247863247863248;0.08547008547008547;0.6837606837606838;11.7
Franco Carboni;Dif;Venezia;0.5;0.0;1.0;1.0;0.0;1.5;6.0;0.5;0.0;2.0
Frédéric Guilbert;Dif;Lecce;0.0900900900900901;0.0900900900900901;1.2162162162162162;0.9009009009009009;1.7567567567567568;1.4414414414414416;3.3783783783783785;1.3063063063063063;0.990990990990991;22.2
Gabriel Charpentier;Att;Parma;0.3333333333333333;0.0;4.333333333333333;3.3333333333333335;0.0;1.0;4.0;3.0;4.666666666666667;3.0
Gabriel Strefezza;Att.Cen;Como;0.1639344262295082;0.0;1.7622950819672132;2.5819672131147544;0.49180327868852464;1.4754098360655739;3.934426229508197;0.3278688524590164;0.819672131147541;24.4
Gabriele Zappa;Dif;Cagliari;0.10989010989010989;0.0;0.7692307692307692;0.5494505494505494;0.6227106227106227;0.6959706959706959;3.6263736263736264;0.7692307692307692;0.7692307692307692;27.3
Gaby Jean;Dif;Lecce;0.0;0.0;0.9150326797385621;0.8496732026143791;0.5882352941176471;0.45751633986928103;3.594771241830065;2.679738562091503;1.5686274509803921;15.3
Gaetano Castrovilli;Cen;Monza;0.0;0.0;1.6129032258064515;0.3225806451612903;0.6451612903225806;1.2903225806451613;3.5483870967741935;0.0;0.3225806451612903;3.1
Gaetano Oristanio;Cen.Att;Venezia;0.13100436681222707;0.0;1.9650655021834063;2.8384279475982535;0.26200873362445415;0.4366812227074236;3.1877729257641922;0.5676855895196506;1.572052401746725;22.9
Gastón Pereiro;Cen;Genoa;0.0;0.0;0.0;3.3333333333333335;0.0;0.0;0.0;3.3333333333333335;3.3333333333333335;0.3
Giacomo Raspadori;Att.Cen;Napoli;0.12195121951219513;0.0;0.7317073170731708;1.5853658536585367;0.24390243902439027;0.48780487804878053;3.9024390243902443;0.48780487804878053;0.9756097560975611;8.2
Giangiacomo Magnani;Dif;Hellas Verona;0.1694915254237288;0.0;0.6779661016949152;0.9322033898305084;1.4406779661016949;1.271186440677966;3.2203389830508473;2.4576271186440675;1.5254237288135593;11.8
Gianluca Busio;Cen;Venezia;0.14018691588785048;0.0;0.9345794392523366;1.5887850467289721;0.6542056074766356;1.1682242990654206;3.9252336448598135;0.9813084112149534;1.1214953271028039;21.4
Gianluca Caprari;Cen.Att;Monza;0.24793388429752067;0.0;1.0743801652892562;2.479338842975207;0.24793388429752067;0.7438016528925621;3.71900826446281;0.24793388429752067;0.7438016528925621;12.1
Gianluca Gaetano;Cen.Att;Cagliari;0.0;0.0;1.4736842105263157;0.9473684210526315;0.5263157894736842;0.631578947368421;3.1578947368421053;1.0526315789473684;1.894736842105263;9.5
Gianluca Lapadula;Att.Cen;Cagliari;0.29411764705882354;0.0;2.6470588235294117;0.29411764705882354;0.0;0.0;1.4705882352941178;3.235294117647059;2.3529411764705883;3.4
Gianluca Mancini;Dif;Roma;0.1858736059479554;0.0;1.338289962825279;0.929368029739777;1.1895910780669146;0.7063197026022305;2.9739776951672865;1.6356877323420076;0.892193308550186;26.9
Gianluca Scamacca;Att;Atalanta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
Giorgio Altare;Dif;Venezia;0.23809523809523808;0.0;1.1904761904761905;0.23809523809523808;2.0238095238095237;1.4285714285714286;3.214285714285714;2.261904761904762;2.0238095238095237;8.4
Giorgio Scalvini;Dif;Atalanta;0.6666666666666666;0.0;2.3333333333333335;0.3333333333333333;1.3333333333333333;1.3333333333333333;4.333333333333333;2.6666666666666665;2.0;3.0
Giorgos Kyriakopoulos;Dif;Monza;0.15873015873015872;0.0;0.873015873015873;1.2698412698412698;0.7142857142857143;0.9523809523809524;2.857142857142857;0.8333333333333334;1.0714285714285714;25.2
Giovanni Di Lorenzo;Dif;Napoli;0.13333333333333333;0.0;1.3666666666666667;1.3;0.8666666666666667;1.2666666666666666;2.6333333333333333;1.3333333333333333;1.3;30.0
Giovanni Fabbian;Cen;Bologna;0.2040816326530612;0.0;1.9387755102040816;2.0408163265306123;0.2040816326530612;0.6122448979591836;2.8571428571428568;1.8367346938775508;2.9591836734693877;9.8
Giovanni Leoni;Dif;Parma;0.13333333333333333;0.13333333333333333;0.5333333333333333;0.5333333333333333;1.4666666666666666;0.26666666666666666;2.8;1.2;0.5333333333333333;7.5
Giovanni Simeone;Att;Napoli;0.24390243902439027;0.0;1.2195121951219514;3.414634146341464;0.24390243902439027;0.0;5.609756097560976;1.4634146341463417;8.048780487804878;4.1
Giuseppe Pezzella;Dif.Att;Empoli;0.24;0.0;1.6;1.16;0.52;1.08;2.96;0.96;0.64;25.0
Gleison Bremer;Dif;Juventus;0.3333333333333333;0.0;1.5;0.8333333333333334;1.0;1.1666666666666667;3.8333333333333335;1.8333333333333333;1.1666666666666667;6.0
Grigoris Kastanos;Cen.Att;Hellas Verona;0.33707865168539325;0.0;1.5730337078651684;1.797752808988764;0.7865168539325842;1.6853932584269662;4.831460674157303;1.5730337078651684;1.5730337078651684;8.9
Guillermo Maripán;Dif;Torino;0.05555555555555555;0.05555555555555555;1.0555555555555556;0.2777777777777778;1.3888888888888888;0.8333333333333334;3.2222222222222223;2.8333333333333335;1.9444444444444444;18.0
Gustav Isaksen;Att;Lazio;0.19704433497536944;0.0;1.0344827586206897;1.8719211822660098;0.3940886699507389;0.3940886699507389;2.6600985221674875;0.6403940886699507;1.1330049261083743;20.3
Gvidas Gineitis;Cen;Torino;0.18867924528301888;0.0;1.6037735849056605;1.4150943396226416;0.9433962264150944;0.7547169811320755;3.1132075471698113;0.6603773584905661;1.3207547169811322;10.6
Hakan Çalhanoğlu;Cen;Inter;0.1875;0.0;0.75;0.75;0.875;1.0;5.1875;0.8125;1.0625;16.0
Hamza Rafia;Cen;Lecce;0.3389830508474576;0.0;2.2033898305084745;2.11864406779661;0.3389830508474576;2.2881355932203387;5.2542372881355925;0.423728813559322;1.1016949152542372;11.8
